symbol,date,month,year,open,close,low,high,volume,return,daily_return,cum_return,sector
EICHERMOT,2024-06-28 05:30:00,2024-06,2024,4713.8,4672.95,4655.3,4733.95,939279,-0.008666044380330171,-0.00866604438033014,1.3943277436295283,AUTOMOBILES
EICHERMOT,2024-07-01 05:30:00,2024-07,2024,4640.0,4635.55,4626.0,4729.45,1364796,-0.0009590517241378918,-0.008003509560341904,1.3831682282031394,AUTOMOBILES
EICHERMOT,2024-07-02 05:30:00,2024-07,2024,4635.9,4625.75,4592.9,4699.1,865321,-0.002189434629737405,-0.002114096493404327,1.380244077102107,AUTOMOBILES
EICHERMOT,2024-07-03 05:30:00,2024-07,2024,4643.65,4692.3,4638.1,4703.75,257361,0.010476672445167175,0.01438685618548341,1.4001014501402402,AUTOMOBILES
EICHERMOT,2024-07-04 05:30:00,2024-07,2024,4692.3,4689.5,4662.0,4725.0,313153,-0.0005967222897087104,-0.000596722289708751,1.399265978397088,AUTOMOBILES
EICHERMOT,2024-07-05 05:30:00,2024-07,2024,4700.05,4737.3,4698.6,4748.8,258687,0.007925447601621258,0.010192984326687249,1.4135286745837563,AUTOMOBILES
EICHERMOT,2024-07-08 05:30:00,2024-07,2024,4758.95,4754.45,4716.0,4775.0,542470,-0.0009455867365700417,0.003620205602347326,1.418645939010563,AUTOMOBILES
EICHERMOT,2024-07-09 05:30:00,2024-07,2024,4757.6,4828.7,4742.0,4838.0,631367,0.014944509836892435,0.015616948332614733,1.4408008593423647,AUTOMOBILES
EICHERMOT,2024-07-10 05:30:00,2024-07,2024,4842.0,4849.15,4795.0,4955.0,832007,0.001476662536142015,0.004235094331807687,1.4469027868950293,AUTOMOBILES
EICHERMOT,2024-07-11 05:30:00,2024-07,2024,4878.95,4828.65,4805.85,4885.0,308708,-0.010309595302267943,-0.004227545033665736,1.4407859402040941,AUTOMOBILES
EICHERMOT,2024-07-12 05:30:00,2024-07,2024,4828.55,4860.7,4815.0,4879.2,290823,0.006658313572397435,0.006637465958394095,1.4503491078355317,AUTOMOBILES
EICHERMOT,2024-07-15 05:30:00,2024-07,2024,4851.05,4881.35,4825.6,4917.0,223485,0.006246070438358743,0.004248359289814374,1.4565107119412788,AUTOMOBILES
EICHERMOT,2024-07-16 05:30:00,2024-07,2024,4881.4,4916.1,4861.0,4935.65,664540,0.007108616380546714,0.007118932262591304,1.4668795130393273,AUTOMOBILES
EICHERMOT,2024-07-18 05:30:00,2024-07,2024,4818.0,4941.1,4784.95,4965.0,773064,0.025550020755500284,0.005085331868757814,1.474339082174614,AUTOMOBILES
EICHERMOT,2024-07-19 05:30:00,2024-07,2024,4905.0,4850.7,4820.2,4925.0,662969,-0.011070336391437346,-0.018295521240209833,1.447365280181417,AUTOMOBILES
EICHERMOT,2024-07-22 05:30:00,2024-07,2024,4767.0,4857.35,4759.6,4869.9,377893,0.018953220054541718,0.0013709361535449993,1.4493495255714035,AUTOMOBILES
EICHERMOT,2024-07-23 05:30:00,2024-07,2024,4857.05,4919.55,4785.95,4975.0,1128441,0.012867893062661492,0.012805336243013166,1.4679089335799969,AUTOMOBILES
EICHERMOT,2024-07-24 05:30:00,2024-07,2024,4918.0,4915.35,4879.0,4942.3,400075,-0.0005388369255794299,-0.000853736622251966,1.4666557259652688,AUTOMOBILES
EICHERMOT,2024-07-25 05:30:00,2024-07,2024,4900.0,4900.65,4872.35,4923.45,413861,0.00013265306122441556,-0.0029906313894231262,1.46226949931372,AUTOMOBILES
EICHERMOT,2024-07-26 05:30:00,2024-07,2024,4896.8,5012.5,4863.75,5058.9,625674,0.02362767521646786,0.022823503004703483,1.495643611624993,AUTOMOBILES
EICHERMOT,2024-07-29 05:30:00,2024-07,2024,5034.0,4962.25,4931.15,5047.95,338482,-0.014253079062375844,-0.010024937655860322,1.4806498776630665,AUTOMOBILES
EICHERMOT,2024-07-30 05:30:00,2024-07,2024,4950.05,4951.85,4904.15,4978.65,683440,0.00036363269057891975,-0.0020958234671770715,1.4775466969027875,AUTOMOBILES
EICHERMOT,2024-07-31 05:30:00,2024-07,2024,4951.85,4962.7,4939.95,4992.8,567283,0.0021911002958489158,0.0021911002958490133,1.4807841499075018,AUTOMOBILES
EICHERMOT,2024-08-01 05:30:00,2024-08,2024,4970.5,4968.8,4903.5,5023.0,654655,-0.00034201790564325886,0.0012291696052553203,1.482604284776512,AUTOMOBILES
EICHERMOT,2024-08-02 05:30:00,2024-08,2024,4884.0,4726.7,4691.55,4884.0,2120560,-0.032207207207207246,-0.04872403799710201,1.410365817270395,AUTOMOBILES
EICHERMOT,2024-08-05 05:30:00,2024-08,2024,4612.15,4675.75,4555.0,4693.35,946316,0.013789664256366416,-0.010779190555778806,1.3951632153726807,AUTOMOBILES
EICHERMOT,2024-08-06 05:30:00,2024-08,2024,4687.0,4653.9,4638.05,4752.0,594238,-0.007062086622573152,-0.004673047104742589,1.3886435519484401,AUTOMOBILES
EICHERMOT,2024-08-07 05:30:00,2024-08,2024,4664.95,4597.15,4579.4,4690.0,1093582,-0.014533917834060425,-0.012194073787575976,1.3717103300113394,AUTOMOBILES
EICHERMOT,2024-08-08 05:30:00,2024-08,2024,4624.0,4576.9,4548.0,4641.95,979435,-0.010185986159169628,-0.004404903037751651,1.365668079011757,AUTOMOBILES
EICHERMOT,2024-08-09 05:30:00,2024-08,2024,4805.65,4830.6,4716.95,4853.0,1697560,0.005191805478967617,0.05543053158251232,1.4413677865966472,AUTOMOBILES
EICHERMOT,2024-08-12 05:30:00,2024-08,2024,4799.0,4808.8,4793.35,4852.05,738630,0.0020420921025213964,-0.004512896948619227,1.4348630423106772,AUTOMOBILES
EICHERMOT,2024-08-13 05:30:00,2024-08,2024,4810.2,4802.25,4790.1,4834.9,194849,-0.001652737931894686,-0.0013620861753452784,1.432908635197232,AUTOMOBILES
EICHERMOT,2024-08-14 05:30:00,2024-08,2024,4810.95,4733.25,4716.0,4820.0,328795,-0.016150656315280728,-0.01436826487583942,1.4123202243838406,AUTOMOBILES
EICHERMOT,2024-08-16 05:30:00,2024-08,2024,4735.1,4818.0,4735.1,4825.0,259101,0.017507549998943977,0.017905244810648036,1.4376081637524627,AUTOMOBILES
EICHERMOT,2024-08-19 05:30:00,2024-08,2024,4848.0,4813.3,4780.0,4848.0,280722,-0.00715759075907587,-0.0009755085097550298,1.4362057647550288,AUTOMOBILES
EICHERMOT,2024-08-20 05:30:00,2024-08,2024,4848.9,4883.25,4824.3,4898.0,523506,0.0070840809255708235,0.014532649118068619,1.457077639195561,AUTOMOBILES
EICHERMOT,2024-08-21 05:30:00,2024-08,2024,4890.0,4913.55,4867.0,4925.0,221438,0.004815950920245436,0.0062048840423898355,1.4661186369875288,AUTOMOBILES
EICHERMOT,2024-08-22 05:30:00,2024-08,2024,4932.2,4933.55,4905.6,4949.0,536373,0.0002737115283241482,0.004070376815133558,1.472086292295758,AUTOMOBILES
EICHERMOT,2024-08-23 05:30:00,2024-08,2024,4920.0,4898.1,4882.3,4967.85,208413,-0.004451219512195048,-0.007185495231628258,1.4615086232619217,AUTOMOBILES
EICHERMOT,2024-08-26 05:30:00,2024-08,2024,4902.0,4875.2,4865.05,4915.95,314431,-0.0054671562627499354,-0.004675282252302071,1.4546756579339988,AUTOMOBILES
EICHERMOT,2024-08-27 05:30:00,2024-08,2024,4866.05,4868.85,4836.7,4887.25,382109,0.0005754153779760138,-0.0013025106662289954,1.452780927373636,AUTOMOBILES
EICHERMOT,2024-08-28 05:30:00,2024-08,2024,4870.0,4946.85,4840.0,4975.75,424484,0.015780287474332723,0.016020210111217237,1.4760547830757307,AUTOMOBILES
EICHERMOT,2024-08-29 05:30:00,2024-08,2024,4946.85,4915.9,4880.0,4994.4,571335,-0.006256506665858218,-0.006256506665858197,1.4668198364862455,AUTOMOBILES
EICHERMOT,2024-08-30 05:30:00,2024-08,2024,4901.05,4960.5,4896.0,4979.5,465200,0.012130053763989311,0.009072601151365989,1.480127707823597,AUTOMOBILES
EICHERMOT,2024-09-02 05:30:00,2024-09,2024,4949.75,4911.95,4887.75,5011.0,310778,-0.0076367493307743185,-0.009787319826630392,1.46564122456287,AUTOMOBILES
EICHERMOT,2024-09-03 05:30:00,2024-09,2024,4923.95,4865.8,4856.05,4940.0,263404,-0.011809624386925057,-0.009395453943952914,1.4518708599391308,AUTOMOBILES
EICHERMOT,2024-09-04 05:30:00,2024-09,2024,4830.0,4833.55,4821.2,4877.45,476838,0.0007349896480331639,-0.006627892638415012,1.442248015754611,AUTOMOBILES
EICHERMOT,2024-09-05 05:30:00,2024-09,2024,4850.0,4800.1,4787.15,4863.1,398344,-0.010288659793814358,-0.006920379431266888,1.4322671122515973,AUTOMOBILES
EICHERMOT,2024-09-06 05:30:00,2024-09,2024,4794.7,4752.5,4740.2,4830.0,291111,-0.008801384862452253,-0.009916460073748579,1.4180640926180113,AUTOMOBILES
EICHERMOT,2024-09-09 05:30:00,2024-09,2024,4752.5,4747.35,4716.1,4780.0,272444,-0.0010836401893739372,-0.0010836401893739023,1.4165274213761423,AUTOMOBILES
EICHERMOT,2024-09-10 05:30:00,2024-09,2024,4749.0,4737.2,4689.35,4767.5,404100,-0.0024847336281322765,-0.0021380349036832502,1.4134988363072156,AUTOMOBILES
EICHERMOT,2024-09-11 05:30:00,2024-09,2024,4730.0,4726.65,4702.0,4779.5,384214,-0.000708245243129041,-0.002227053955923375,1.4103508981321244,AUTOMOBILES
EICHERMOT,2024-09-12 05:30:00,2024-09,2024,4744.9,4875.0,4717.7,4895.0,757317,0.02741891293810204,0.03138586525340359,1.454615981380916,AUTOMOBILES
EICHERMOT,2024-09-13 05:30:00,2024-09,2024,4857.9,4858.3,4828.0,4881.4,315869,8.23401058071483e-05,-0.003425641025641024,1.4496329891985444,AUTOMOBILES
EICHERMOT,2024-09-16 05:30:00,2024-09,2024,4884.95,4899.2,4860.0,4938.75,453831,0.002917123000235417,0.008418582631784632,1.4618368443038734,AUTOMOBILES
EICHERMOT,2024-09-17 05:30:00,2024-09,2024,4898.5,4850.2,4816.65,4898.5,356442,-0.009860161273859382,-0.010001632919660386,1.4472160887987113,AUTOMOBILES
EICHERMOT,2024-09-18 05:30:00,2024-09,2024,4864.0,4850.35,4812.25,4878.7,295359,-0.0028063322368420303,3.092655972958269e-05,1.4472608462135232,AUTOMOBILES
EICHERMOT,2024-09-19 05:30:00,2024-09,2024,4875.0,4864.9,4845.1,4923.8,357206,-0.0020717948717949466,0.0029997835207766776,1.45160231545026,AUTOMOBILES
EICHERMOT,2024-09-20 05:30:00,2024-09,2024,4866.8,4963.15,4854.4,5062.2,1332877,0.01979740281088178,0.020195687475590418,1.480918422151937,AUTOMOBILES
EICHERMOT,2024-09-23 05:30:00,2024-09,2024,4990.0,4879.55,4854.65,4991.4,899953,-0.022134268537074113,-0.016844141321539663,1.455973622963538,AUTOMOBILES
EICHERMOT,2024-09-24 05:30:00,2024-09,2024,4887.5,4876.9,4855.0,4894.95,481696,-0.0021687979539642688,-0.0005430828662480458,1.4551829086351975,AUTOMOBILES
EICHERMOT,2024-09-25 05:30:00,2024-09,2024,4851.0,4895.25,4851.0,4920.0,665986,0.009121830550401978,0.0037626361008018527,1.4606582323804982,AUTOMOBILES
EICHERMOT,2024-09-26 05:30:00,2024-09,2024,4915.0,4994.25,4890.0,4999.9,790345,0.01612410986775178,0.020223686226443993,1.4901981261562336,AUTOMOBILES
EICHERMOT,2024-09-27 05:30:00,2024-09,2024,4990.0,5062.6,4953.35,5105.0,1040624,0.014549098196392858,0.013685738599389374,1.5105925881721076,AUTOMOBILES
EICHERMOT,2024-09-30 05:30:00,2024-09,2024,5062.0,5026.25,4998.5,5085.0,516973,-0.007062425918609246,-0.0071801050843440795,1.4997463746494006,AUTOMOBILES
EICHERMOT,2024-10-01 05:30:00,2024-10,2024,5026.3,4972.65,4952.0,5045.95,449002,-0.010673855519965093,-0.010664013926883986,1.4837530584233456,AUTOMOBILES
EICHERMOT,2024-10-03 05:30:00,2024-10,2024,4930.0,4782.5,4711.0,4950.0,1337657,-0.029918864097363083,-0.03823916825032925,1.4270155755803546,AUTOMOBILES
EICHERMOT,2024-10-04 05:30:00,2024-10,2024,4782.0,4706.8,4690.85,4802.8,466001,-0.01572563780844831,-0.015828541557762588,1.4044280002387064,AUTOMOBILES
EICHERMOT,2024-10-07 05:30:00,2024-10,2024,4748.8,4667.95,4650.0,4748.8,447523,-0.01702535377358498,-0.00825401546698401,1.3928358298024708,AUTOMOBILES
EICHERMOT,2024-10-08 05:30:00,2024-10,2024,4650.0,4693.45,4586.2,4738.5,661110,0.009344086021505337,0.005462783448837216,1.4004445903204632,AUTOMOBILES
EICHERMOT,2024-10-09 05:30:00,2024-10,2024,4698.9,4708.9,4660.0,4737.9,930717,0.0021281576539190026,0.00329182158113972,1.4050546040460705,AUTOMOBILES
EICHERMOT,2024-10-10 05:30:00,2024-10,2024,4737.8,4697.9,4690.0,4769.0,305739,-0.008421630292540956,-0.002336002038692664,1.4017723936265445,AUTOMOBILES
EICHERMOT,2024-10-11 05:30:00,2024-10,2024,4704.0,4728.05,4660.0,4808.15,844931,0.005112670068027249,0.006417761127312405,1.4107686340037007,AUTOMOBILES
EICHERMOT,2024-10-14 05:30:00,2024-10,2024,4749.0,4779.8,4730.65,4810.0,346430,0.006485575910718084,0.010945315722126425,1.4262099421137442,AUTOMOBILES
EICHERMOT,2024-10-15 05:30:00,2024-10,2024,4779.75,4722.1,4695.9,4799.9,370224,-0.012061300277211076,-0.012071634796434916,1.4089932565495025,AUTOMOBILES
EICHERMOT,2024-10-16 05:30:00,2024-10,2024,4724.0,4678.25,4641.0,4734.0,380474,-0.00968458933107536,-0.00928612269964646,1.3959091722862094,AUTOMOBILES
EICHERMOT,2024-10-17 05:30:00,2024-10,2024,4645.0,4623.85,4521.0,4654.95,514244,-0.004553283100107565,-0.011628279805482755,1.3796771498478255,AUTOMOBILES
EICHERMOT,2024-10-18 05:30:00,2024-10,2024,4613.9,4765.65,4612.05,4799.9,778795,0.03288974620169488,0.0306670847886501,1.421987825983172,AUTOMOBILES
EICHERMOT,2024-10-21 05:30:00,2024-10,2024,4765.0,4810.45,4743.0,4852.85,745473,0.009538300104931756,0.009400606423048297,1.4353553738736058,AUTOMOBILES
EICHERMOT,2024-10-22 05:30:00,2024-10,2024,4810.45,4759.05,4749.65,4826.2,528037,-0.010685071043249518,-0.010685071043249561,1.4200184997314562,AUTOMOBILES
EICHERMOT,2024-10-23 05:30:00,2024-10,2024,4722.55,4677.75,4653.15,4725.45,655987,-0.009486400355740051,-0.01708324140322126,1.3957599809035037,AUTOMOBILES
EICHERMOT,2024-10-24 05:30:00,2024-10,2024,4665.0,4668.5,4630.15,4684.65,288778,0.0007502679528403001,-0.001977446421890905,1.3929999403234476,AUTOMOBILES
EICHERMOT,2024-10-25 05:30:00,2024-10,2024,4650.0,4591.6,4508.75,4672.65,446738,-0.012559139784946159,-0.016472100246331722,1.3700543056633057,AUTOMOBILES
EICHERMOT,2024-10-28 05:30:00,2024-10,2024,4591.6,4720.65,4533.65,4765.0,989928,0.028105671225716364,0.02810567122571639,1.4085606015396557,AUTOMOBILES
EICHERMOT,2024-10-29 05:30:00,2024-10,2024,4688.0,4898.15,4685.45,4918.55,1065819,0.04482721843003405,0.03760075413343511,1.4615235424001918,AUTOMOBILES
EICHERMOT,2024-10-30 05:30:00,2024-10,2024,4850.1,4869.25,4850.1,4947.75,842334,0.003948372198511295,-0.005900186805222307,1.4529002804798004,AUTOMOBILES
EICHERMOT,2024-10-31 05:30:00,2024-10,2024,4869.0,4894.65,4820.7,4915.0,510074,0.005268022181145951,0.005216409097910324,1.4604792027212516,AUTOMOBILES
EICHERMOT,2024-11-01 05:30:00,2024-11,2024,4984.85,4953.6,4930.0,4990.0,79729,-0.0062689950550167,0.0120437620667464,1.478068866742258,AUTOMOBILES
EICHERMOT,2024-11-04 05:30:00,2024-11,2024,5002.45,4831.85,4791.05,5015.0,719165,-0.034103289388199676,-0.02457808462532296,1.4417407650534115,AUTOMOBILES
EICHERMOT,2024-11-05 05:30:00,2024-11,2024,4831.85,4899.8,4808.0,4910.0,499976,0.014062936556391405,0.014062936556391348,1.4620158739631208,AUTOMOBILES
EICHERMOT,2024-11-06 05:30:00,2024-11,2024,4910.95,4917.15,4906.95,4960.4,370356,0.0012624848552723646,0.0035409608555450056,1.4671928149430096,AUTOMOBILES
EICHERMOT,2024-11-07 05:30:00,2024-11,2024,4917.15,4878.0,4817.65,4920.95,221554,-0.007961929166285275,-0.007961929166285242,1.4555111296771506,AUTOMOBILES
EICHERMOT,2024-11-08 05:30:00,2024-11,2024,4875.0,4785.25,4755.35,4877.95,194765,-0.01841025641025641,-0.019013940139401386,1.4278361281852368,AUTOMOBILES
EICHERMOT,2024-11-11 05:30:00,2024-11,2024,4762.0,4793.45,4750.3,4832.6,209237,0.006604367912641709,0.0017135990805077217,1.4302828668616108,AUTOMOBILES
EICHERMOT,2024-11-12 05:30:00,2024-11,2024,4788.0,4738.2,4705.55,4807.25,326018,-0.010401002506265702,-0.011526145052102366,1.4137972190726271,AUTOMOBILES
EICHERMOT,2024-11-13 05:30:00,2024-11,2024,4700.0,4588.7,4536.05,4719.95,656931,-0.023680851063829826,-0.03155206618547124,1.3691889956436125,AUTOMOBILES
EICHERMOT,2024-11-14 05:30:00,2024-11,2024,4725.45,4883.7,4705.3,4973.0,2874648,0.03348887407548488,0.06428836053784304,1.4572119114399962,AUTOMOBILES
EICHERMOT,2024-11-18 05:30:00,2024-11,2024,4879.95,4875.65,4863.0,4914.0,494329,-0.000881156569227181,-0.0016483403976493838,1.4548099301784339,AUTOMOBILES
EICHERMOT,2024-11-19 05:30:00,2024-11,2024,4880.0,4965.45,4880.0,5014.05,452273,0.017510245901639306,0.018418057079568895,1.481604702512384,AUTOMOBILES
EICHERMOT,2024-11-21 05:30:00,2024-11,2024,4890.3,4882.1,4867.4,4958.0,593722,-0.0016767887450667275,-0.016785991199186223,1.4567344990153381,AUTOMOBILES
EICHERMOT,2024-11-22 05:30:00,2024-11,2024,4913.0,4986.2,4882.0,5005.0,339941,0.014899246895990193,0.02132279142172422,1.4877961448946722,AUTOMOBILES
GRASIM,2023-10-03 05:30:00,2023-10,2023,1920.46,1913.84,1899.1,1931.32,591326,-0.003447090801162283,,,TEXTILES
GRASIM,2023-10-04 05:30:00,2023-10,2023,1898.45,1888.34,1869.62,1902.44,687673,-0.0053253970344228855,-0.013323997826359624,0.9866760021736404,TEXTILES
GRASIM,2023-10-05 05:30:00,2023-10,2023,1889.59,1882.67,1873.55,1901.44,544715,-0.003662170100392067,-0.003002637236938166,0.9837133720687206,TEXTILES
GRASIM,2023-10-06 05:30:00,2023-10,2023,1882.62,1895.76,1882.52,1898.35,399766,0.006979634764317866,0.006952891372359327,0.9905530242862517,TEXTILES
GRASIM,2023-10-09 05:30:00,2023-10,2023,1882.57,1881.52,1867.67,1889.39,344554,-0.000557748184662432,-0.007511499345908779,0.9831124858922375,TEXTILES
GRASIM,2023-10-10 05:30:00,2023-10,2023,1885.45,1911.3,1879.03,1914.89,355903,0.01371025484632311,0.015827628725711085,0.9986728253145507,TEXTILES
GRASIM,2023-10-11 05:30:00,2023-10,2023,1928.28,1972.26,1915.98,1974.55,907136,0.02280789097019106,0.031894522053052876,1.0305250177653302,TEXTILES
GRASIM,2023-10-12 05:30:00,2023-10,2023,1983.02,1993.87,1959.06,2013.99,2092103,0.005471452632852876,0.010956973218541055,1.0418164527860214,TEXTILES
GRASIM,2023-10-13 05:30:00,2023-10,2023,1988.05,1974.75,1966.53,1992.78,305238,-0.006689972586202538,-0.009589391484901122,1.0318260669648454,TEXTILES
GRASIM,2023-10-16 05:30:00,2023-10,2023,1974.75,1965.88,1950.25,1992.08,663031,-0.004491707811115276,-0.0044917078111152975,1.027191405760147,TEXTILES
GRASIM,2023-10-17 05:30:00,2023-10,2023,1992.08,1966.63,1950.3,2012.15,1306181,-0.012775591341713093,0.0003815085356175807,1.0275832880491576,TEXTILES
GRASIM,2023-10-18 05:30:00,2023-10,2023,1962.3,1947.96,1943.27,1983.07,580635,-0.007307751108393171,-0.009493397334526588,1.0178280316013877,TEXTILES
GRASIM,2023-10-19 05:30:00,2023-10,2023,1944.32,1967.88,1920.17,1971.01,707175,0.0121173469387756,0.010226082671102033,1.0282364251975085,TEXTILES
GRASIM,2023-10-20 05:30:00,2023-10,2023,1964.59,1938.64,1931.67,1969.32,488086,-0.013208862917962435,-0.014858629591235295,1.0129582410232827,TEXTILES
GRASIM,2023-10-23 05:30:00,2023-10,2023,1931.52,1895.22,1877.54,1931.52,871261,-0.01879348906560634,-0.022397144389881607,0.9902708690381637,TEXTILES
GRASIM,2023-10-25 05:30:00,2023-10,2023,1893.57,1870.02,1861.55,1912.45,732497,-0.012436825678480307,-0.013296609364612078,0.9771036241274084,TEXTILES
GRASIM,2023-10-26 05:30:00,2023-10,2023,1859.71,1842.23,1832.27,1866.58,1132065,-0.009399314946954104,-0.014860803627768648,0.9625830790452699,TEXTILES
GRASIM,2023-10-27 05:30:00,2023-10,2023,1849.7,1848.65,1842.77,1862.59,287242,-0.000567659620478972,0.003484906879162697,0.9659375914392003,TEXTILES
GRASIM,2023-10-30 05:30:00,2023-10,2023,1848.65,1871.36,1820.81,1874.85,510462,0.01228464014280681,0.012284640142806724,0.9778037871504404,TEXTILES
GRASIM,2023-10-31 05:30:00,2023-10,2023,1872.65,1879.23,1857.61,1884.46,288874,0.003513737217312326,0.004205497606019293,0.9819159386364581,TEXTILES
GRASIM,2023-11-01 05:30:00,2023-11,2023,1886.5,1861.15,1854.03,1889.49,346246,-0.01343758282533788,-0.009620961776897974,0.9724689629227098,TEXTILES
GRASIM,2023-11-02 05:30:00,2023-11,2023,1871.21,1890.23,1871.21,1893.42,319487,0.01016454593551765,0.015624748139591027,0.9876635455419465,TEXTILES
GRASIM,2023-11-03 05:30:00,2023-11,2023,1895.96,1888.69,1882.86,1907.42,232702,-0.003834469081626185,-0.0008147156695216262,0.9868588805751781,TEXTILES
GRASIM,2023-11-06 05:30:00,2023-11,2023,1894.57,1911.1,1888.69,1928.88,289986,0.008724934945660479,0.011865367000407634,0.998568323370814,TEXTILES
GRASIM,2023-11-07 05:30:00,2023-11,2023,1912.4,1913.94,1904.48,1922.31,221265,0.0008052708638359985,0.0014860551514834786,1.0000522509718675,TEXTILES
GRASIM,2023-11-08 05:30:00,2023-11,2023,1921.36,1926.19,1912.4,1935.31,423880,0.002513844360244907,0.006400409626216019,1.0064529950257068,TEXTILES
GRASIM,2023-11-09 05:30:00,2023-11,2023,1929.73,1927.34,1922.36,1936.85,287673,-0.0012385152327009997,0.0005970335221343603,1.0070538812021896,TEXTILES
GRASIM,2023-11-10 05:30:00,2023-11,2023,1922.41,1935.31,1913.59,1940.09,192125,0.006710327141452584,0.004135233015451378,1.0112182836600754,TEXTILES
GRASIM,2023-11-12 05:30:00,2023-11,2023,1942.18,1938.39,1934.06,1942.18,51126,-0.0019514154197859948,0.001591476300954353,1.012827613593612,TEXTILES
GRASIM,2023-11-13 05:30:00,2023-11,2023,1938.19,1921.21,1914.39,1938.19,212493,-0.008760751009962913,-0.008863025500544297,1.0038508966266764,TEXTILES
GRASIM,2023-11-15 05:30:00,2023-11,2023,1939.29,1936.25,1927.34,1956.52,964482,-0.0015675840127056622,0.007828399810535958,1.011709442795635,TEXTILES
GRASIM,2023-11-16 05:30:00,2023-11,2023,1941.98,1934.91,1906.27,1947.11,946968,-0.0036406142184780155,-0.000692059393156863,1.011009279772603,TEXTILES
GRASIM,2023-11-17 05:30:00,2023-11,2023,1933.36,1962.75,1932.67,1975.74,842693,0.015201514461869544,0.014388266120904714,1.0255559503406753,TEXTILES
GRASIM,2023-11-20 05:30:00,2023-11,2023,1963.79,1964.49,1945.37,1970.32,285035,0.0003564535922884043,0.0008865112724494306,1.0264651172511798,TEXTILES
GRASIM,2023-11-21 05:30:00,2023-11,2023,1964.84,1969.62,1961.2,1980.13,315462,0.0024327680625394294,0.0026113647816989882,1.0291455921080122,TEXTILES
GRASIM,2023-11-22 05:30:00,2023-11,2023,1971.96,1966.28,1950.99,1977.04,312634,-0.002880382969228617,-0.0016957585727195301,1.0274004096476186,TEXTILES
GRASIM,2023-11-23 05:30:00,2023-11,2023,1976.24,1949.15,1943.67,1976.24,433991,-0.013707849249079017,-0.008711882336188026,1.018449818166617,TEXTILES
GRASIM,2023-11-24 05:30:00,2023-11,2023,1956.12,1941.68,1937.75,1961.65,167353,-0.007381960206940182,-0.0038324397814432087,1.0145466705680717,TEXTILES
GRASIM,2023-11-28 05:30:00,2023-11,2023,1955.23,1968.08,1945.52,1979.13,693564,0.006572116835359476,0.013596473157265754,1.0283409271412438,TEXTILES
GRASIM,2023-11-29 05:30:00,2023-11,2023,1980.23,1995.32,1973.21,2001.04,817705,0.007620326931720011,0.013840900776391107,1.042574091878108,TEXTILES
GRASIM,2023-11-30 05:30:00,2023-11,2023,1998.06,1997.51,1982.37,2022.96,1693576,-0.000275267008998706,0.0010975683098450872,1.043718388162019,TEXTILES
GRASIM,2023-12-01 05:30:00,2023-12,2023,2011.95,2008.07,2000.05,2030.93,924834,-0.0019284773478466706,0.005286581794333944,1.0492360907912879,TEXTILES
GRASIM,2023-12-04 05:30:00,2023-12,2023,2066.78,2044.82,2020.42,2067.78,1047438,-0.010625223778051007,0.018301154840219658,1.068438322952806,TEXTILES
GRASIM,2023-12-05 05:30:00,2023-12,2023,2049.75,2064.14,2030.43,2069.77,556954,0.007020368337602084,0.009448264394910089,1.0785332107177186,TEXTILES
GRASIM,2023-12-06 05:30:00,2023-12,2023,2071.61,2049.6,2037.45,2076.74,357781,-0.010624586674132784,-0.007044095846212017,1.0709359194081003,TEXTILES
GRASIM,2023-12-07 05:30:00,2023-12,2023,2049.6,2073.51,2037.5,2080.73,421441,0.01166569086651069,0.011665690866510703,1.0834291267817575,TEXTILES
GRASIM,2023-12-08 05:30:00,2023-12,2023,2071.76,2061.85,2034.56,2090.99,590085,-0.004783372591420004,-0.005623315055148237,1.0773366634619395,TEXTILES
GRASIM,2023-12-11 05:30:00,2023-12,2023,2063.79,2075.8,2059.91,2079.98,252798,0.0058193905387661626,0.006765768605863753,1.0846256740375362,TEXTILES
GRASIM,2023-12-12 05:30:00,2023-12,2023,2081.72,2072.51,2067.38,2120.57,768374,-0.0044242261207076755,-0.00158493111089697,1.0829066170630766,TEXTILES
GRASIM,2023-12-13 05:30:00,2023-12,2023,2072.66,2075.7,2029.23,2084.66,799207,0.0014667142705508689,0.0015391964333102415,1.084573423065668,TEXTILES
GRASIM,2023-12-14 05:30:00,2023-12,2023,2086.65,2095.57,2073.71,2103.59,602310,0.004274794527112871,0.009572674278556903,1.0949556911758551,TEXTILES
GRASIM,2023-12-15 05:30:00,2023-12,2023,2107.62,2119.27,2093.68,2124.3,721459,0.005527561894459196,0.01130957209732908,1.1073391715085892,TEXTILES
GRASIM,2023-12-18 05:30:00,2023-12,2023,2119.27,2101.4,2093.68,2119.27,311622,-0.008432148805956717,-0.008432148805956663,1.098001922835764,TEXTILES
GRASIM,2023-12-19 05:30:00,2023-12,2023,2098.71,2109.86,2080.93,2129.33,315450,0.0053127873789137565,0.004025887503569026,1.1024223550558032,TEXTILES
GRASIM,2023-12-20 05:30:00,2023-12,2023,2125.55,2055.38,2045.42,2127.14,673592,-0.033012632024652475,-0.025821618496013943,1.073956025582075,TEXTILES
GRASIM,2023-12-21 05:30:00,2023-12,2023,2041.88,2077.34,2041.88,2082.57,441717,0.017366348659078906,0.010684155727894717,1.0854303390043047,TEXTILES
